order_id,order_date,region,product,quantity,unit_price,revenue
10563,2027-03-12,West,Accessories,4,500,2000
10564,2032-06-02,South,Accessories,3,500,1500
10565,2025-04-03,North,Accessories,1,500,500
10566,2025-07-17,South,Accessories,4,800,3200
10567,2023-05-14,North,Smartphone,1,1500,1500
10568,2028-10-06,West,Monitor,3,800,2400
10569,2032-12-06,East,Monitor,5,1200,6000
10570,2036-02-02,East,Laptop,2,2000,4000
10571,2028-01-27,South,Accessories,4,1200,4800
10572,2036-06-11,East,Accessories,3,800,2400
10573,2034-06-07,West,Laptop,3,500,1500
10574,2031-01-12,East,Monitor,1,1500,1500
10575,2031-12-29,South,Tablet,1,1500,1500
10576,2034-10-08,West,Keyboard,2,500,1000
10577,2030-09-12,North,Tablet,1,1500,1500
10578,2026-06-04,South,Monitor,4,2000,8000
10579,2032-08-13,North,Accessories,4,2000,8000
10580,2026-06-10,West,Tablet,4,2000,8000
10581,2032-03-30,South,Smartphone,5,1200,6000
10582,2032-07-18,South,Smartphone,4,500,2000
10583,2032-10-24,West,Laptop,1,2000,2000
10584,2026-10-28,East,Monitor,1,800,800
10585,2032-12-16,South,Monitor,4,2000,8000
10586,2032-02-13,South,Tablet,3,1200,3600
10587,2030-05-27,North,Accessories,3,800,2400
10588,2024-04-15,East,Monitor,3,500,1500
10589,2026-09-15,North,Tablet,2,500,1000
10590,2030-08-15,North,Tablet,5,2000,10000
10591,2030-10-02,East,Keyboard,4,800,3200
10592,2023-12-24,East,Keyboard,2,800,1600
10593,2031-04-08,West,Monitor,3,2000,6000
10594,2024-10-29,East,Tablet,4,2000,8000
10595,2035-03-27,South,Laptop,2,1500,3000
10596,2026-02-19,East,Laptop,1,1500,1500
10597,2034-06-17,West,Keyboard,3,2000,6000
10598,2033-03-08,West,Monitor,2,1200,2400
10599,2030-07-08,West,Accessories,1,1500,1500
10600,2024-06-23,East,Laptop,3,2000,6000
10601,2030-08-11,East,Laptop,5,800,4000
10602,2036-08-04,North,Keyboard,3,1500,4500
10603,2034-04-29,North,Keyboard,5,1200,6000
10604,2036-03-28,South,Monitor,5,500,2500
10605,2033-05-03,North,Keyboard,5,800,4000
10606,2029-11-13,South,Smartphone,4,1200,4800
10607,2030-08-11,West,Tablet,4,1200,4800
10608,2025-07-13,North,Laptop,5,1200,6000
10609,2031-02-04,East,Smartphone,1,800,800
10610,2027-05-01,North,Accessories,5,1200,6000
10611,2032-02-07,South,Smartphone,2,500,1000
10612,2035-04-13,North,Monitor,5,1500,7500
10613,2023-09-13,West,Accessories,4,800,3200
10614,2036-02-26,East,Accessories,4,1200,4800
10615,2028-01-13,South,Keyboard,2,2000,4000
10616,2028-04-28,East,Smartphone,2,1500,3000
10617,2023-01-10,East,Monitor,3,800,2400
10618,2030-11-11,South,Laptop,1,2000,2000
10619,2025-03-08,East,Keyboard,1,2000,2000
10620,2036-08-12,East,Smartphone,1,1200,1200
10621,2025-10-12,North,Laptop,4,800,3200
10622,2027-12-30,East,Smartphone,1,1200,1200
10623,2035-03-28,East,Keyboard,3,500,1500
10624,2031-08-03,East,Laptop,3,2000,6000
10625,2029-01-02,East,Keyboard,1,500,500
10626,2023-08-12,South,Smartphone,2,1200,2400
10627,2036-07-19,West,Accessories,3,1500,4500
10628,2034-05-21,North,Tablet,2,2000,4000
10629,2033-09-30,East,Accessories,4,1500,6000
10630,2036-02-06,East,Keyboard,3,800,2400
10631,2033-12-14,South,Keyboard,2,2000,4000
10632,2027-06-22,West,Keyboard,1,500,500
10633,2028-11-22,East,Laptop,4,1500,6000
10634,2024-05-25,South,Monitor,5,800,4000
10635,2024-01-20,North,Keyboard,5,2000,10000
10636,2024-02-09,North,Accessories,1,800,800
10637,2035-08-19,East,Tablet,4,500,2000
10638,2035-07-08,East,Keyboard,4,2000,8000
10639,2028-06-23,West,Keyboard,4,800,3200
10640,2030-07-19,West,Keyboard,4,1200,4800
10641,2027-07-27,East,Laptop,5,2000,10000
10642,2026-12-31,South,Keyboard,2,2000,4000
10643,2032-12-15,West,Accessories,4,2000,8000
10644,2030-06-17,East,Smartphone,2,2000,4000
10645,2036-03-02,West,Monitor,4,1200,4800
10646,2034-06-10,East,Keyboard,3,500,1500
10647,2028-08-10,North,Laptop,3,1200,3600
10648,2034-05-09,East,Accessories,3,1200,3600
10649,2036-02-02,North,Keyboard,4,800,3200
10650,2024-12-17,West,Laptop,2,1500,3000
10651,2035-06-11,East,Smartphone,5,1500,7500
10652,2036-08-16,West,Tablet,1,800,800
10653,2035-07-20,North,Keyboard,5,1200,6000
10654,2027-12-29,East,Accessories,4,800,3200
10655,2028-09-12,West,Laptop,3,2000,6000
10656,2032-05-12,North,Laptop,3,800,2400
10657,2027-04-24,West,Keyboard,2,800,1600
10658,2023-09-07,South,Laptop,4,2000,8000
10659,2024-11-04,North,Tablet,5,1500,7500
10660,2035-05-31,North,Laptop,4,2000,8000
10661,2028-12-05,North,Monitor,4,500,2000
10662,2025-02-09,East,Monitor,3,800,2400
10663,2033-11-06,East,Laptop,5,800,4000
10664,2034-12-12,East,Keyboard,1,1500,1500
10665,2028-06-07,South,Monitor,3,1200,3600
10666,2025-12-13,South,Accessories,5,2000,10000
10667,2023-08-24,North,Monitor,2,1200,2400
10668,2024-01-24,South,Laptop,3,500,1500
10669,2031-04-26,West,Keyboard,2,2000,4000
10670,2036-04-20,North,Smartphone,3,500,1500
10671,2028-01-23,North,Keyboard,4,500,2000
10672,2035-12-03,West,Keyboard,5,500,2500
10673,2030-09-15,North,Keyboard,2,2000,4000
10674,2032-03-28,South,Accessories,3,2000,6000
10675,2031-12-23,East,Tablet,2,1500,3000
10676,2026-06-06,West,Laptop,3,800,2400
10677,2033-11-25,South,Tablet,3,1200,3600
10678,2035-10-18,West,Smartphone,1,1200,1200
10679,2028-10-23,West,Tablet,1,500,500
10680,2035-05-28,North,Laptop,1,2000,2000
10681,2028-11-20,North,Laptop,2,2000,4000
10682,2036-04-21,South,Smartphone,4,500,2000
10683,2026-08-22,West,Laptop,3,800,2400
10684,2026-09-20,North,Smartphone,5,1200,6000
10685,2029-10-18,North,Smartphone,1,1500,1500
10686,2035-06-09,West,Laptop,2,800,1600
10687,2028-07-10,South,Monitor,2,2000,4000
10688,2026-08-24,South,Smartphone,2,500,1000
10689,2034-11-23,West,Laptop,5,1200,6000
10690,2034-09-01,South,Monitor,5,500,2500
10691,2026-09-20,North,Smartphone,1,2000,2000
10692,2035-09-12,West,Monitor,5,500,2500
10693,2036-04-16,North,Accessories,1,1200,1200
10694,2031-09-13,East,Keyboard,5,500,2500
10695,2028-10-29,East,Accessories,5,1200,6000
10696,2028-12-20,South,Monitor,5,500,2500
10697,2036-05-24,East,Smartphone,1,500,500
10698,2023-05-18,North,Laptop,3,1200,3600
10699,2032-07-04,East,Tablet,1,500,500
10700,2030-10-03,North,Laptop,3,800,2400
10701,2032-10-19,South,Tablet,2,1500,3000
10702,2031-04-20,South,Tablet,2,800,1600
10703,2034-05-27,North,Smartphone,1,1500,1500
10704,2030-02-06,East,Monitor,3,800,2400
10705,2034-10-10,South,Laptop,3,1500,4500
10706,2033-06-15,West,Monitor,3,500,1500
10707,2034-05-01,South,Accessories,2,1200,2400
10708,2033-06-20,East,Smartphone,1,1200,1200
10709,2034-01-25,West,Smartphone,4,2000,8000
10710,2028-03-21,East,Accessories,3,1500,4500
10711,2025-01-30,North,Laptop,3,2000,6000
10712,2032-06-07,West,Keyboard,4,2000,8000
10713,2025-06-18,East,Accessories,1,1500,1500
10714,2035-03-14,West,Laptop,3,1200,3600
10715,2031-01-26,East,Tablet,1,1500,1500
10716,2027-09-16,West,Smartphone,3,500,1500
10717,2023-10-08,East,Laptop,5,2000,10000
10718,2031-12-11,North,Monitor,3,2000,6000
10719,2028-03-02,West,Monitor,5,1500,7500
10720,2031-12-11,West,Smartphone,1,2000,2000
10721,2024-10-28,West,Accessories,3,1200,3600
10722,2034-06-20,West,Keyboard,2,2000,4000
10723,2024-11-02,North,Accessories,2,1500,3000
10724,2028-05-23,West,Laptop,4,1200,4800
10725,2034-05-19,South,Accessories,2,1200,2400
10726,2031-07-20,North,Smartphone,5,2000,10000
10727,2035-11-13,South,Laptop,2,1500,3000
10728,2036-01-30,West,Tablet,2,2000,4000
10729,2033-09-05,East,Accessories,2,500,1000
10730,2024-06-07,South,Accessories,3,500,1500
10731,2029-07-21,West,Keyboard,4,1200,4800
10732,2031-07-15,South,Laptop,1,2000,2000
10733,2030-02-06,West,Monitor,4,500,2000
10734,2028-05-22,West,Accessories,5,800,4000
10735,2027-10-20,West,Smartphone,3,500,1500
10736,2029-04-15,East,Accessories,3,2000,6000
10737,2029-03-11,South,Keyboard,2,2000,4000
10738,2029-04-05,North,Tablet,2,500,1000
10739,2034-07-04,North,Keyboard,5,2000,10000
10740,2030-11-18,North,Accessories,3,2000,6000
10741,2034-05-06,North,Monitor,1,800,800
10742,2032-12-23,West,Accessories,4,1200,4800
10743,2035-02-19,South,Laptop,3,2000,6000
10744,2028-08-17,South,Accessories,1,1500,1500
10745,2035-12-04,East,Monitor,1,1200,1200
10746,2026-06-30,South,Laptop,4,1200,4800
10747,2030-07-29,South,Smartphone,1,1500,1500
10748,2023-10-30,South,Laptop,5,500,2500
10749,2024-09-30,East,Keyboard,1,800,800
10750,2023-02-25,North,Tablet,5,2000,10000
10751,2036-03-14,South,Keyboard,1,500,500
10752,2024-06-09,East,Laptop,2,1500,3000
10753,2035-07-06,East,Smartphone,1,800,800
10754,2034-04-16,West,Accessories,5,800,4000
10755,2028-10-26,East,Laptop,1,800,800
10756,2032-01-01,North,Keyboard,1,1500,1500
10757,2023-12-31,South,Laptop,1,500,500
10758,2035-08-27,East,Laptop,5,2000,10000
10759,2036-08-18,North,Laptop,1,800,800
10760,2027-07-05,East,Smartphone,4,800,3200
10761,2025-07-07,East,Monitor,4,500,2000
10762,2030-08-29,East,Monitor,5,800,4000
10763,2027-03-12,East,Laptop,2,800,1600
10764,2032-02-28,East,Smartphone,4,1500,6000
10765,2028-03-21,North,Smartphone,3,1200,3600
10766,2031-06-14,South,Laptop,4,500,2000
10767,2035-07-17,South,Keyboard,3,500,1500
10768,2028-09-06,South,Keyboard,5,500,2500
10769,2024-12-14,South,Tablet,2,1500,3000
10770,2025-11-28,North,Laptop,3,1500,4500
10771,2028-05-30,West,Tablet,3,2000,6000
10772,2026-07-20,West,Keyboard,4,1500,6000
10773,2023-05-06,North,Keyboard,3,500,1500
10774,2035-09-07,North,Laptop,5,2000,10000
10775,2032-11-05,East,Tablet,5,1200,6000
10776,2031-12-28,East,Tablet,5,800,4000
10777,2027-05-23,East,Laptop,4,800,3200
10778,2023-03-08,South,Tablet,2,2000,4000
10779,2023-08-21,East,Accessories,4,1200,4800
10780,2028-11-26,West,Keyboard,5,800,4000
10781,2026-03-15,South,Monitor,4,2000,8000
10782,2028-11-28,East,Smartphone,5,1500,7500
10783,2034-07-08,South,Tablet,1,500,500
10784,2027-02-02,West,Tablet,1,1200,1200
10785,2035-12-02,East,Smartphone,3,800,2400
10786,2033-12-21,West,Tablet,2,500,1000
10787,2029-10-08,West,Smartphone,1,2000,2000
10788,2030-04-14,West,Laptop,5,800,4000
10789,2030-07-02,East,Accessories,4,500,2000
10790,2027-10-28,North,Accessories,4,1500,6000
10791,2032-08-15,East,Keyboard,3,1200,3600
10792,2028-05-29,West,Monitor,4,2000,8000
10793,2029-06-20,East,Tablet,1,800,800
10794,2025-05-26,West,Monitor,4,1500,6000
10795,2033-06-09,North,Laptop,1,1200,1200
10796,2032-06-10,South,Accessories,1,1200,1200
10797,2026-08-05,North,Laptop,2,1500,3000
10798,2026-12-31,North,Laptop,3,800,2400
10799,2030-06-02,South,Tablet,5,1200,6000
10800,2029-05-13,East,Laptop,1,2000,2000
10801,2027-09-30,South,Accessories,3,500,1500
10802,2027-05-25,East,Monitor,5,2000,10000
10803,2030-01-07,East,Accessories,4,1200,4800
10804,2032-05-14,West,Tablet,3,500,1500
10805,2032-08-18,West,Accessories,3,1500,4500
10806,2029-07-25,South,Smartphone,3,500,1500
10807,2033-03-24,North,Monitor,4,500,2000
10808,2030-11-10,South,Smartphone,4,500,2000
10809,2026-03-06,East,Smartphone,3,1200,3600
10810,2036-04-16,West,Keyboard,2,800,1600
10811,2023-08-31,South,Tablet,1,1200,1200
10812,2030-02-03,South,Laptop,4,800,3200
10813,2025-11-29,West,Smartphone,2,1500,3000
10814,2034-11-03,West,Accessories,4,1500,6000
10815,2030-02-08,West,Laptop,3,1500,4500
10816,2025-07-08,East,Accessories,2,1500,3000
10817,2023-01-06,West,Accessories,5,1500,7500
10818,2024-04-12,North,Laptop,1,2000,2000
10819,2034-06-02,South,Laptop,1,1200,1200
10820,2023-01-04,West,Accessories,4,800,3200
10821,2024-10-07,West,Tablet,1,1500,1500
10822,2023-04-28,East,Monitor,5,2000,10000
10823,2031-01-07,East,Keyboard,2,2000,4000
10824,2029-12-26,South,Monitor,2,2000,4000
10825,2034-09-29,North,Tablet,3,1200,3600
10826,2025-04-26,South,Keyboard,2,1500,3000
10827,2030-07-25,West,Laptop,4,2000,8000
10828,2026-02-15,North,Keyboard,5,2000,10000
10829,2027-12-16,North,Accessories,3,1500,4500
10830,2024-12-24,North,Monitor,4,1200,4800
10831,2023-08-13,North,Keyboard,4,2000,8000
10832,2035-09-02,South,Accessories,4,800,3200
10833,2034-07-10,East,Tablet,1,500,500
10834,2035-09-29,East,Keyboard,4,500,2000
10835,2028-08-10,West,Accessories,1,500,500
10836,2036-01-02,East,Tablet,2,1200,2400
10837,2035-02-02,East,Laptop,1,2000,2000
10838,2027-04-23,East,Tablet,4,500,2000
10839,2028-01-03,East,Tablet,5,500,2500
10840,2028-04-01,West,Monitor,5,1500,7500
10841,2034-08-05,South,Accessories,2,2000,4000
10842,2028-07-19,North,Keyboard,4,2000,8000
10843,2033-04-02,East,Monitor,1,1500,1500
10844,2025-06-20,South,Smartphone,5,2000,10000
10845,2036-02-07,East,Tablet,3,800,2400
10846,2028-08-01,East,Smartphone,4,1200,4800
10847,2023-01-10,North,Monitor,4,1500,6000
10848,2023-09-18,North,Accessories,3,500,1500
10849,2027-08-01,North,Monitor,5,2000,10000
10850,2029-01-28,East,Accessories,3,800,2400
10851,2028-08-22,East,Accessories,2,800,1600
10852,2033-03-02,East,Laptop,1,1200,1200
10853,2027-06-08,North,Tablet,1,800,800
10854,2023-11-17,West,Monitor,5,2000,10000
10855,2026-09-04,South,Accessories,3,2000,6000
10856,2029-07-04,West,Monitor,4,800,3200
10857,2030-10-03,East,Monitor,4,2000,8000
10858,2030-09-25,East,Accessories,4,2000,8000
10859,2028-06-17,West,Keyboard,2,500,1000
10860,2031-02-06,East,Smartphone,2,1500,3000
10861,2028-07-31,South,Tablet,4,2000,8000
10862,2032-07-22,East,Tablet,5,2000,10000
10863,2033-01-25,South,Keyboard,2,1200,2400
10864,2026-01-23,West,Laptop,2,1500,3000
10865,2027-05-24,West,Keyboard,1,1500,1500
10866,2034-01-10,East,Laptop,1,1500,1500
10867,2023-08-24,South,Laptop,5,800,4000
10868,2028-05-23,East,Keyboard,2,500,1000
10869,2035-02-16,North,Tablet,2,500,1000
10870,2028-03-23,North,Smartphone,3,1200,3600
10871,2024-01-11,North,Tablet,5,1500,7500
10872,2032-08-31,North,Tablet,5,1500,7500
10873,2030-03-20,East,Tablet,3,2000,6000
10874,2027-04-20,North,Keyboard,3,800,2400
10875,2030-01-04,South,Keyboard,1,800,800
10876,2032-04-14,West,Keyboard,5,1200,6000
10877,2031-02-13,West,Tablet,5,500,2500
10878,2032-12-22,North,Smartphone,3,1500,4500
10879,2033-07-17,North,Laptop,4,1200,4800
10880,2025-05-22,North,Monitor,4,800,3200
10881,2026-06-06,East,Laptop,1,800,800
10882,2026-08-07,West,Laptop,4,800,3200
10883,2036-03-13,North,Monitor,4,1500,6000
10884,2030-12-08,South,Tablet,4,1500,6000
10885,2023-03-19,North,Smartphone,2,1500,3000
10886,2030-03-06,West,Smartphone,1,2000,2000
10887,2034-07-29,North,Laptop,3,500,1500
10888,2024-08-23,West,Monitor,4,800,3200
10889,2025-12-01,North,Accessories,2,800,1600
10890,2028-11-06,South,Tablet,4,2000,8000
10891,2029-09-15,North,Laptop,2,800,1600
10892,2029-06-01,South,Smartphone,1,800,800
10893,2028-02-07,South,Keyboard,4,1500,6000
10894,2026-08-11,North,Keyboard,2,1500,3000
10895,2035-11-25,South,Monitor,5,500,2500
10896,2032-11-06,East,Monitor,5,800,4000
10897,2033-04-20,North,Laptop,2,1200,2400
10898,2035-10-15,North,Accessories,4,800,3200
10899,2028-12-30,South,Smartphone,4,800,3200
10900,2025-09-19,South,Laptop,1,500,500
10901,2030-06-05,North,Accessories,1,1200,1200
10902,2029-01-01,East,Monitor,3,800,2400
10903,2026-06-02,South,Keyboard,1,1200,1200
10904,2031-05-13,South,Tablet,4,1500,6000
10905,2035-08-04,West,Keyboard,3,1500,4500
10906,2034-01-16,East,Smartphone,1,1200,1200
10907,2028-06-20,East,Smartphone,2,800,1600
10908,2036-06-17,North,Keyboard,5,1200,6000
10909,2033-02-04,East,Keyboard,1,1200,1200
10910,2028-11-21,North,Accessories,1,1500,1500
10911,2034-01-01,West,Laptop,2,1200,2400
10912,2031-07-08,East,Monitor,4,2000,8000
10913,2028-05-24,South,Accessories,2,2000,4000
10914,2023-07-17,West,Tablet,1,1500,1500
10915,2030-03-11,North,Keyboard,4,800,3200
10916,2026-04-17,West,Tablet,3,800,2400
10917,2028-07-28,North,Tablet,1,1500,1500
10918,2024-04-22,West,Accessories,2,800,1600
10919,2026-06-08,North,Monitor,3,500,1500
10920,2025-07-11,East,Smartphone,5,2000,10000
10921,2024-02-24,South,Laptop,3,500,1500
10922,2029-01-13,North,Smartphone,2,500,1000
10923,2030-02-10,West,Monitor,3,500,1500
10924,2026-01-25,North,Smartphone,2,1500,3000
10925,2031-05-27,North,Keyboard,1,500,500
10926,2025-08-08,North,Keyboard,4,1200,4800
10927,2029-05-25,West,Accessories,5,800,4000
10928,2029-02-21,South,Tablet,4,1500,6000
10929,2030-03-30,East,Monitor,4,1200,4800
10930,2028-02-01,South,Monitor,4,1200,4800
10931,2035-08-18,North,Smartphone,2,2000,4000
10932,2028-02-09,West,Accessories,2,2000,4000
10933,2030-12-22,South,Smartphone,5,1200,6000
10934,2030-10-24,North,Smartphone,2,2000,4000
10935,2036-06-11,East,Monitor,2,800,1600
10936,2031-11-03,East,Smartphone,2,800,1600
10937,2033-03-08,East,Tablet,2,2000,4000
10938,2031-11-03,North,Smartphone,1,500,500
10939,2029-06-29,West,Tablet,5,1200,6000
10940,2030-12-01,South,Monitor,2,800,1600
10941,2033-04-14,East,Accessories,5,2000,10000
10942,2034-07-27,North,Keyboard,3,2000,6000
10943,2023-04-05,North,Tablet,1,800,800
10944,2030-04-28,South,Accessories,2,800,1600
10945,2028-05-09,East,Accessories,1,500,500
10946,2025-03-04,North,Tablet,1,2000,2000
10947,2028-01-09,South,Monitor,3,2000,6000
10948,2028-10-17,West,Laptop,5,1500,7500
10949,2034-03-30,West,Accessories,1,500,500
10950,2032-02-08,West,Accessories,4,800,3200
10951,2030-12-29,East,Monitor,3,800,2400
10952,2030-02-10,South,Monitor,4,1200,4800
10953,2031-10-11,South,Smartphone,3,800,2400
10954,2036-02-29,North,Monitor,4,2000,8000
10955,2025-03-25,North,Accessories,4,800,3200
10956,2023-12-12,North,Tablet,1,2000,2000
10957,2029-06-07,South,Laptop,1,2000,2000
10958,2023-12-29,North,Smartphone,3,500,1500
10959,2029-09-09,South,Tablet,5,800,4000
10960,2029-03-15,South,Laptop,1,500,500
10961,2028-12-28,West,Laptop,1,2000,2000
10962,2031-03-25,North,Laptop,2,800,1600
10963,2031-12-26,West,Keyboard,1,800,800
10964,2025-09-11,East,Tablet,5,500,2500
10965,2027-06-28,East,Smartphone,2,500,1000
10966,2025-04-07,East,Smartphone,4,2000,8000
10967,2030-06-23,South,Laptop,4,2000,8000
10968,2032-09-01,South,Tablet,2,800,1600
10969,2035-03-10,South,Keyboard,2,800,1600
10970,2031-01-14,North,Laptop,2,1500,3000
10971,2033-08-12,West,Monitor,3,1500,4500
10972,2023-05-07,South,Smartphone,5,1200,6000
10973,2031-09-13,West,Accessories,5,2000,10000
10974,2031-05-15,West,Laptop,4,1200,4800
10975,2024-08-26,West,Monitor,4,1200,4800
10976,2032-06-11,North,Smartphone,4,500,2000
10977,2034-05-09,North,Keyboard,1,500,500
10978,2032-09-03,East,Tablet,4,1500,6000
10979,2032-03-21,East,Smartphone,2,1200,2400
10980,2032-03-22,West,Tablet,4,1500,6000
10981,2033-05-25,East,Tablet,2,2000,4000
10982,2027-11-28,West,Keyboard,3,800,2400
10983,2030-11-01,North,Keyboard,1,500,500
10984,2032-07-08,North,Laptop,1,2000,2000
10985,2032-05-10,North,Laptop,5,2000,10000
10986,2027-07-04,South,Smartphone,3,500,1500
10987,2026-04-20,West,Keyboard,2,500,1000
10988,2031-04-19,North,Monitor,3,1200,3600
10989,2030-11-12,West,Smartphone,1,1500,1500
10990,2031-05-31,East,Accessories,2,2000,4000
10991,2028-01-29,East,Tablet,3,1200,3600
10992,2034-01-04,North,Tablet,1,1200,1200
10993,2035-10-07,West,Laptop,2,2000,4000
10994,2030-06-01,North,Monitor,2,2000,4000
10995,2032-08-03,East,Keyboard,1,800,800
10996,2026-08-25,North,Keyboard,2,1500,3000
10997,2023-07-21,West,Laptop,1,2000,2000
10998,2032-08-08,East,Accessories,4,500,2000
10999,2034-07-14,South,Smartphone,4,800,3200
11000,2024-07-28,East,Smartphone,2,1500,3000
11001,2024-06-20,South,Monitor,2,500,1000
11002,2027-06-14,North,Laptop,1,500,500
11003,2028-10-23,North,Laptop,2,1500,3000
11004,2024-01-21,West,Accessories,5,800,4000
11005,2031-12-26,South,Smartphone,4,500,2000
11006,2024-04-19,North,Laptop,2,1200,2400
11007,2024-02-22,South,Keyboard,2,1500,3000
11008,2032-11-09,North,Monitor,3,1500,4500
11009,2025-08-12,East,Smartphone,2,2000,4000
11010,2036-08-11,North,Accessories,5,800,4000
11011,2036-04-20,West,Monitor,4,1200,4800
11012,2026-04-20,East,Tablet,3,1200,3600
11013,2036-01-12,West,Keyboard,1,2000,2000
11014,2034-04-13,East,Accessories,1,500,500
11015,2028-06-13,South,Monitor,4,500,2000
11016,2036-02-27,West,Laptop,1,1200,1200
11017,2032-10-12,North,Tablet,5,800,4000
11018,2034-12-29,South,Accessories,2,500,1000
11019,2034-05-21,North,Laptop,4,1500,6000
11020,2036-01-10,East,Keyboard,3,2000,6000
11021,2030-06-06,East,Tablet,2,800,1600
11022,2029-01-12,North,Smartphone,1,500,500
11023,2031-07-18,North,Laptop,1,1200,1200
11024,2025-08-24,South,Monitor,3,2000,6000
11025,2036-07-15,North,Accessories,5,500,2500
11026,2032-05-25,West,Tablet,3,1200,3600
11027,2024-11-19,West,Laptop,4,500,2000
11028,2034-08-14,North,Smartphone,3,2000,6000
11029,2033-02-18,West,Accessories,1,1500,1500
11030,2023-12-08,North,Accessories,5,1500,7500
11031,2027-09-21,South,Laptop,5,1200,6000
11032,2035-02-09,West,Smartphone,3,1500,4500
11033,2027-11-28,West,Keyboard,4,2000,8000
11034,2027-10-26,North,Keyboard,1,1200,1200
11035,2031-10-18,West,Tablet,2,500,1000
11036,2025-09-16,East,Laptop,5,800,4000
11037,2029-03-12,South,Tablet,3,500,1500
11038,2029-10-18,South,Keyboard,4,2000,8000
11039,2025-08-09,West,Accessories,4,1200,4800
11040,2024-12-23,West,Tablet,1,500,500
11041,2032-04-12,East,Smartphone,5,1200,6000
11042,2028-09-10,East,Monitor,1,1500,1500
11043,2030-06-10,West,Keyboard,2,800,1600
11044,2029-05-21,West,Keyboard,2,2000,4000
11045,2032-03-30,East,Smartphone,2,500,1000
11046,2035-05-22,North,Tablet,4,800,3200
11047,2027-02-09,East,Laptop,5,2000,10000
